Realtime_Seconds,Realtime_Nanoseconds,Interval_Unknown,Total_Unknown,Interval_Dropped,Total_Dropped,Interval_Truncated,Total_Truncated,Current_Queue,Max_Queue
1783859281,139925353,0,449,0,0,0,39,0,1
1783859282,139924381,0,449,0,0,0,39,0,1
1783859283,139928114,0,449,0,0,0,39,0,1
1783859284,139945716,0,449,0,0,0,39,0,1
1783859285,139933745,0,449,0,0,0,39,0,1
1783859286,139934292,0,449,0,0,0,39,0,1
1783859287,139930635,0,449,0,0,0,39,0,1
1783859288,139924350,0,449,0,0,0,39,0,1
1783859289,139921490,0,449,0,0,0,39,0,1
1783859290,139926278,0,449,0,0,0,39,0,1
1783859291,139924825,0,449,0,0,0,39,0,1
1783859292,139921410,0,449,0,0,0,39,0,1
1783859293,139953754,0,449,0,0,0,39,0,1
1783859294,139919932,0,449,0,0,0,39,0,1
1783859295,139921295,0,449,0,0,0,39,0,1
1783859296,139946194,0,449,0,0,0,39,0,1
1783859297,139935872,0,449,0,0,0,39,0,1
1783859298,139925550,0,449,0,0,0,39,0,1
1783859299,139926728,0,449,0,0,0,39,0,1
1783859300,139927554,0,449,0,0,0,39,0,1
1783859301,139920899,0,449,0,0,0,39,0,1
1783859302,139923614,0,449,0,0,0,39,0,1
1783859303,139925478,0,449,0,0,0,39,0,1
1783859304,139923841,0,449,0,0,0,39,0,1
1783859305,139932334,0,449,0,0,0,39,0,1
1783859306,139925087,0,449,0,0,0,39,0,1
1783859307,139922821,0,449,0,0,0,39,0,1
1783859308,139957370,0,449,0,0,0,39,0,1
1783859309,139925697,0,449,0,0,0,39,0,1
1783859310,139921950,0,449,0,0,0,39,0,1
1783859311,139929999,0,449,0,0,0,39,0,1
1783859312,139923216,0,449,0,0,0,39,0,1
1783859313,139924487,0,449,0,0,0,39,0,1
1783859314,139921778,0,449,0,0,0,39,0,1
1783859315,139925364,0,449,0,0,0,39,0,1
1783859316,139925025,0,449,0,0,0,39,0,1
1783859317,139922297,0,449,0,0,0,39,0,1
1783859318,139926180,0,449,0,0,0,39,0,1
1783859319,139959693,0,449,0,0,0,39,0,1
1783859320,139949040,0,449,0,0,0,39,0,1
1783859321,139924331,0,449,0,0,0,39,0,1
1783859322,139925048,0,449,0,0,0,39,0,1
1783859323,139923191,0,449,0,0,0,39,0,1
1783859324,139924667,0,449,0,0,0,39,0,1
1783859325,139989754,0,449,0,0,0,39,0,1
1783859326,139926175,0,449,0,0,0,39,0,1
1783859327,139925244,0,449,0,0,0,39,0,1
1783859328,139918517,0,449,0,0,0,39,0,1
1783859329,139924846,0,449,0,0,0,39,0,1
1783859330,139921897,0,449,0,0,0,39,0,1
1783859331,139950892,0,449,0,0,0,39,0,1
1783859332,139958517,0,449,0,0,0,39,0,1
1783859333,139922976,0,449,0,0,0,39,0,1
1783859334,139921712,0,449,0,0,0,39,0,1
1783859335,139917412,0,449,0,0,0,39,0,1
1783859336,139921056,0,449,0,0,0,39,0,1
1783859337,139923292,0,449,0,0,0,39,0,1
1783859338,139925770,0,449,0,0,0,39,0,1
1783859339,139968117,0,449,0,0,0,39,0,1
1783859340,139922466,0,449,0,0,0,39,0,1
1783859341,139924462,0,449,0,0,0,39,0,1
1783859342,139924606,0,449,0,0,0,39,0,1
1783859343,139924492,0,449,0,0,0,39,0,1
1783859344,139917858,0,449,0,0,0,39,0,1
1783859345,139925225,0,449,0,0,0,39,0,1
1783859346,139917759,0,449,0,0,0,39,0,1
1783859347,139925274,0,449,0,0,0,39,0,1
1783859348,139926067,0,449,0,0,0,39,0,1
1783859349,139922268,0,449,0,0,0,39,0,1
1783859350,139926172,0,449,0,0,0,39,0,1
1783859351,139923854,0,449,0,0,0,39,0,1
1783859352,139919574,0,449,0,0,0,39,0,1
1783859353,139922793,0,449,0,0,0,39,0,1
1783859354,139929660,0,449,0,0,0,39,0,1
1783859355,139924898,0,449,0,0,0,39,0,1
1783859356,139925285,0,449,0,0,0,39,0,1
1783859357,139924486,0,449,0,0,0,39,0,1
1783859358,139919298,0,449,0,0,0,39,0,1
1783859359,139934944,0,449,0,0,0,39,0,1
1783859360,139926071,0,449,0,0,0,39,0,1
1783859361,139924217,0,449,0,0,0,39,0,1
1783859362,139923919,0,449,0,0,0,39,0,1
1783859363,139922620,0,449,0,0,0,39,0,1
1783859364,139923637,0,449,0,0,0,39,0,1
1783859365,139927302,0,449,0,0,0,39,0,1
1783859366,139927078,0,449,0,0,0,39,0,1
1783859367,139925631,0,449,0,0,0,39,0,1
1783859368,139925389,0,449,0,0,0,39,0,1
1783859369,139926332,0,449,0,0,0,39,0,1
1783859370,139918312,0,449,0,0,0,39,0,1
1783859371,139921958,0,449,0,0,0,39,0,1
1783859372,139927160,0,449,0,0,0,39,0,1
1783859373,139923104,0,449,0,0,0,39,0,1
1783859374,139927121,0,449,0,0,0,39,0,1
1783859375,139920657,0,449,0,0,0,39,0,1
1783859376,139956581,0,449,0,0,0,39,0,1
1783859377,139922099,0,449,0,0,0,39,0,1
1783859378,139918635,0,449,0,0,0,39,0,1
1783859379,139923690,0,449,0,0,0,39,0,1
1783859380,139934763,0,449,0,0,0,39,0,1
1783859381,139926762,0,449,0,0,0,39,0,1
1783859382,139931650,0,449,0,0,0,39,0,1
1783859383,139925501,0,449,0,0,0,39,0,1
1783859384,139935964,0,449,0,0,0,39,0,1
1783859385,139922112,0,449,0,0,0,39,0,1
1783859386,139923241,0,449,0,0,0,39,0,1
1783859387,139926722,0,449,0,0,0,39,0,1
1783859388,139960610,0,449,0,0,0,39,0,1
1783859389,139934684,0,449,0,0,0,39,0,1
1783859390,139926481,0,449,0,0,0,39,0,1
1783859391,139925166,0,449,0,0,0,39,0,1
1783859392,139925907,0,449,0,0,0,39,0,1
1783859393,140010536,0,449,0,0,0,39,0,1
1783859394,139926333,0,449,0,0,0,39,0,1
1783859395,139927352,0,449,0,0,0,39,0,1
1783859396,139927963,0,449,0,0,0,39,0,1
1783859397,139927575,0,449,0,0,0,39,0,1
1783859398,139927686,0,449,0,0,0,39,0,1
1783859399,139926946,0,449,0,0,0,39,0,1
1783859400,139952743,0,449,0,0,0,39,0,1
1783859401,139922911,0,449,0,0,0,39,0,1
1783859402,139924430,0,449,0,0,0,39,0,1
1783859403,139926931,0,449,0,0,0,39,0,1
1783859404,139926283,0,449,0,0,0,39,0,1
1783859405,139925655,0,449,0,0,0,39,0,1
1783859406,139921915,0,449,0,0,0,39,0,1
1783859407,139926842,0,449,0,0,0,39,0,1
1783859408,139918658,0,449,0,0,0,39,0,1
1783859409,139967862,0,449,0,0,0,39,0,1
1783859410,139915735,0,449,0,0,0,39,0,1
1783859411,139935032,0,449,0,0,0,39,0,1
1783859412,139926811,0,449,0,0,0,39,0,1
1783859413,139923702,0,449,0,0,0,39,0,1
1783859414,139927814,0,449,0,0,0,39,0,1
1783859415,139923964,0,449,0,0,0,39,0,1
1783859416,139924503,0,449,0,0,0,39,0,1
1783859417,139923042,0,449,0,0,0,39,0,1
1783859418,139918655,0,449,0,0,0,39,0,1
1783859419,139918083,0,449,0,0,0,39,0,1
1783859420,139919418,0,449,0,0,0,39,0,1
1783859421,139922642,0,449,0,0,0,39,0,1
1783859422,139924867,0,449,0,0,0,39,0,1
1783859423,139918813,0,449,0,0,0,39,0,1
1783859424,139922334,0,449,0,0,0,39,0,1
1783859425,139924448,1,450,0,0,0,39,0,1
1783859426,139951598,0,450,0,0,0,39,0,1
1783859427,139925008,0,450,0,0,0,39,0,1
1783859428,139919566,0,450,0,0,0,39,0,1
1783859429,139925310,0,450,0,0,0,39,0,1
1783859430,139920609,0,450,0,0,0,39,0,1
1783859431,139922741,1,451,0,0,0,39,0,1
1783859432,139917577,0,451,0,0,0,39,0,1
1783859433,139922802,0,451,0,0,0,39,0,1
1783859434,139924379,0,451,0,0,0,39,0,1
1783859435,139923845,0,451,0,0,0,39,0,1
1783859436,139925089,0,451,0,0,0,39,0,1
1783859437,139925592,0,451,0,0,0,39,0,1
1783859438,139920410,0,451,0,0,0,39,0,1
1783859439,139923969,0,451,0,0,0,39,0,1
1783859440,139922139,0,451,0,0,0,39,0,1
1783859441,139932346,0,451,0,0,0,39,0,1
1783859442,139924238,0,451,0,0,0,39,0,1
1783859443,139924131,0,451,0,0,0,39,0,1
1783859444,139922782,0,451,0,0,0,39,0,1
1783859445,139924082,0,451,0,0,0,39,0,1
1783859446,139925419,0,451,0,0,0,39,0,1
1783859447,139922960,0,451,0,0,0,39,0,1
1783859448,139924742,0,451,0,0,0,39,0,1
1783859449,139924783,0,451,0,0,0,39,0,1
1783859450,139923416,0,451,0,0,0,39,0,1
1783859451,139928383,0,451,0,0,0,39,0,1
1783859452,139954665,0,451,0,0,0,39,0,1
1783859453,139922725,0,451,0,0,0,39,0,1
1783859454,139924007,0,451,0,0,0,39,0,1
1783859455,139926307,0,451,0,0,0,39,0,1
1783859456,139922386,0,451,0,0,0,39,0,1
1783859457,139924186,0,451,0,0,0,39,0,1
1783859458,139925598,0,451,0,0,0,39,0,1
1783859459,139924380,0,451,0,0,0,39,0,1
1783859460,139924718,0,451,0,0,0,39,0,1
1783859461,139922945,0,451,0,0,0,39,0,1
1783859462,139923339,0,451,0,0,0,39,0,1
1783859463,139955343,0,451,0,0,0,39,0,1
1783859464,139927349,0,451,0,0,0,39,0,1
1783859465,139932039,0,451,0,0,0,39,0,1
1783859466,139923692,0,451,0,0,0,39,0,1
1783859467,139954734,0,451,0,0,0,39,0,1
1783859468,139978664,0,451,0,0,0,39,0,1
1783859469,139988040,0,451,0,0,0,39,0,1
1783859470,139924583,0,451,0,0,0,39,0,1
1783859471,139924866,0,451,0,0,0,39,0,1
1783859472,139923760,0,451,0,0,0,39,0,1
1783859473,139925395,0,451,0,0,0,39,0,1
1783859474,139924197,0,451,0,0,0,39,0,1
1783859475,139926017,0,451,0,0,0,39,0,1
1783859476,139922393,0,451,0,0,0,39,0,1
1783859477,139921565,0,451,0,0,0,39,0,1
1783859478,139918719,0,451,0,0,0,39,0,1
1783859479,139958817,0,451,0,0,0,39,0,1
1783859480,139924175,0,451,0,0,0,39,0,1
1783859481,139916367,0,451,0,0,0,39,0,1
1783859482,139921558,0,451,0,0,0,39,0,1
1783859483,139919434,0,451,0,0,0,39,0,2
1783859484,139923181,0,451,0,0,0,39,0,1
1783859485,139924983,0,451,0,0,0,39,0,1
1783859486,139923675,0,451,0,0,0,39,0,1
1783859487,139922885,0,451,0,0,0,39,0,1
1783859488,139924465,0,451,0,0,0,39,0,1
1783859489,139925045,0,451,0,0,0,39,0,1
1783859490,139924256,0,451,0,0,0,39,0,1
1783859491,139924188,0,451,0,0,0,39,0,1
1783859492,139924343,0,451,0,0,0,39,0,1
1783859493,139930386,0,451,0,0,0,39,0,1
1783859494,139936097,0,451,0,0,0,39,0,1
1783859495,139933140,0,451,0,0,0,39,0,1
1783859496,139947591,0,451,0,0,0,39,0,1
1783859497,139954431,0,451,0,0,0,39,0,1
1783859498,139923253,0,451,0,0,0,39,0,1
1783859499,139918316,0,451,0,0,0,39,0,1
1783859500,139924860,0,451,0,0,0,39,0,1
1783859501,139919774,0,451,0,0,0,39,0,1
1783859502,139918393,0,451,0,0,0,39,0,1
1783859503,139923178,0,451,0,0,0,39,0,1
1783859504,139918537,0,451,0,0,0,39,0,1
1783859505,139925322,0,451,0,0,0,39,0,1
1783859506,139926088,0,451,0,0,0,39,0,1
1783859507,139923670,0,451,0,0,0,39,0,1
1783859508,139931918,0,451,0,0,0,39,0,1
1783859509,139928981,0,451,0,0,0,39,0,1
1783859510,139925711,0,451,0,0,0,39,0,1
1783859511,139921756,0,451,0,0,0,39,0,1
1783859512,139963244,0,451,0,0,0,39,0,1
1783859513,139927160,0,451,0,0,0,39,0,1
1783859514,139926427,0,451,0,0,0,39,0,1
1783859515,139927250,0,451,0,0,0,39,0,1
1783859516,139927461,0,451,0,0,0,39,0,1
1783859517,139926488,0,451,0,0,0,39,0,1
1783859518,139923292,0,451,0,0,0,39,0,1
1783859519,139932633,0,451,0,0,0,39,0,1
1783859520,139928105,0,451,0,0,0,39,0,1
1783859521,139918706,0,451,0,0,0,39,0,1
1783859522,139922529,0,451,0,0,0,39,0,1
1783859523,139927648,0,451,0,0,0,39,0,1
1783859524,139926490,0,451,0,0,0,39,0,1
1783859525,139925924,0,451,0,0,0,39,0,1
1783859526,139926877,0,451,0,0,0,39,0,1
1783859527,139921867,0,451,0,0,0,39,0,1
1783859528,139931764,0,451,0,0,0,39,0,1
1783859529,139935717,0,451,0,0,0,39,0,1
1783859530,139935559,0,451,0,0,0,39,0,1
1783859531,139926068,0,451,0,0,0,39,0,1
1783859532,139924596,0,451,0,0,0,39,0,1
1783859533,139928012,0,451,0,0,0,39,0,1
1783859534,139926743,0,451,0,0,0,39,0,1
1783859535,139925863,0,451,0,0,0,39,0,1
1783859536,139928316,0,451,0,0,0,39,0,1
1783859537,139929640,0,451,0,0,0,39,0,1
1783859538,139928187,0,451,0,0,0,39,0,1
1783859539,139927251,0,451,0,0,0,39,0,1
1783859540,139923353,0,451,0,0,0,39,0,1
1783859541,139922585,0,451,0,0,0,39,0,1
1783859542,139924483,0,451,0,0,0,39,0,1
1783859543,139933103,0,451,0,0,0,39,0,1
1783859544,139930761,0,451,0,0,0,39,0,1
1783859545,139928752,0,451,0,0,0,39,0,1
1783859546,139922854,0,451,0,0,0,39,0,1
1783859547,139921549,0,451,0,0,0,39,0,1
1783859548,139954855,0,451,0,0,0,39,0,1
1783859549,139925828,0,451,0,0,0,39,0,1
1783859550,139928263,0,451,0,0,0,39,0,1
1783859551,139931847,0,451,0,0,0,39,0,1
1783859552,139928801,0,451,0,0,0,39,0,1
1783859553,139931997,0,451,0,0,0,39,0,1
1783859554,139951932,0,451,0,0,0,39,0,1
1783859555,139933924,0,451,0,0,0,39,0,1
1783859556,139930304,0,451,0,0,0,39,0,1
1783859557,139957240,0,451,0,0,0,39,0,1
1783859558,139926936,0,451,0,0,0,39,0,1
1783859559,139921687,0,451,0,0,0,39,0,1
1783859560,139925179,0,451,0,0,0,39,0,1
1783859561,139926559,0,451,0,0,0,39,0,1
1783859562,139926681,0,451,0,0,0,39,0,1
1783859563,139921525,0,451,0,0,0,39,0,1
1783859564,139925554,0,451,0,0,0,39,0,1
1783859565,139924249,0,451,0,0,0,39,0,1
1783859566,139927186,0,451,0,0,0,39,0,1
1783859567,139927548,0,451,0,0,0,39,0,1
1783859568,139927226,0,451,0,0,0,39,0,1
1783859569,139927236,0,451,0,0,0,39,0,1
1783859570,139935395,0,451,0,0,0,39,0,1
1783859571,139934851,0,451,0,0,0,39,0,1
1783859572,139955991,0,451,0,0,0,39,0,1
1783859573,139938132,0,451,0,0,0,39,0,1
1783859574,139923550,0,451,0,0,0,39,0,1
1783859575,139920969,0,451,0,0,0,39,0,1
1783859576,139960831,0,451,0,0,0,39,0,1
1783859577,139920713,0,451,0,0,0,39,0,1
1783859578,139933280,0,451,0,0,0,39,0,1
1783859579,139961068,0,451,0,0,0,39,0,1
1783859580,139926599,0,451,0,0,0,39,0,1
1783859581,139925406,0,451,0,0,0,39,0,1
1783859582,139925084,0,451,0,0,0,39,0,1
1783859583,139921540,0,451,0,0,0,39,0,1
1783859584,139931478,0,451,0,0,0,39,0,1
1783859585,139928971,0,451,0,0,0,39,0,1
1783859586,139965278,0,451,0,0,0,39,0,1
1783859587,139924198,0,451,0,0,0,39,0,1
1783859588,139925968,0,451,0,0,0,39,0,1
1783859589,139922128,0,451,0,0,0,39,0,1
1783859590,139923492,0,451,0,0,0,39,0,1
1783859591,139927041,0,451,0,0,0,39,0,1
1783859592,139924108,0,451,0,0,0,39,0,1
1783859593,139915398,0,451,0,0,0,39,0,1
1783859594,139925058,0,451,0,0,0,39,0,1
1783859595,139925774,0,451,0,0,0,39,0,1
1783859596,139922823,0,451,0,0,0,39,0,1
1783859597,139921372,0,451,0,0,0,39,0,1
1783859598,139932310,0,451,0,0,0,39,0,1
1783859599,139924545,0,451,0,0,0,39,0,1
1783859600,139920150,0,451,0,0,0,39,0,1
1783859601,139922865,0,451,0,0,0,39,0,1
1783859602,139960563,0,451,0,0,0,39,0,1
1783859603,139924798,0,451,0,0,0,39,0,1
1783859604,139926551,0,451,0,0,0,39,0,1
1783859605,139920082,0,451,0,0,0,39,0,1
1783859606,139923094,0,451,0,0,0,39,0,1
1783859607,139922070,0,451,0,0,0,39,0,1
1783859608,139923064,0,451,0,0,0,39,0,1
1783859609,139929040,0,451,0,0,0,39,0,1
1783859610,139924886,0,451,0,0,0,39,0,1
1783859611,139920510,0,451,0,0,0,39,0,1
1783859612,139921171,0,451,0,0,0,39,0,1
1783859613,139924350,0,451,0,0,0,39,0,1
1783859614,139931215,0,451,0,0,0,39,0,1
1783859615,139923247,0,451,0,0,0,39,0,1
1783859616,139931945,0,451,0,0,0,39,0,1
1783859617,139948069,0,451,0,0,0,39,0,1
1783859618,139925934,0,451,0,0,0,39,0,1
1783859619,139926780,0,451,0,0,0,39,0,1
1783859620,139923553,0,451,0,0,0,39,0,1
1783859621,139920585,0,451,0,0,0,39,0,1
1783859622,139987097,0,451,0,0,0,39,0,1
1783859623,139928667,0,451,0,0,0,39,0,1
1783859624,139929606,0,451,0,0,0,39,0,1
1783859625,139931786,0,451,0,0,0,39,0,1
1783859626,139928337,0,451,0,0,0,39,0,1
1783859627,139930517,0,451,0,0,0,39,0,1
1783859628,139957086,0,451,0,0,0,39,0,1
1783859629,139924840,0,451,0,0,0,39,0,1
1783859630,139932058,0,451,0,0,0,39,0,1
1783859631,139926368,0,451,0,0,0,39,0,1
1783859632,139926918,0,451,0,0,0,39,0,1
1783859633,139927766,0,451,0,0,0,39,0,1
1783859634,139934279,0,451,0,0,0,39,0,1
1783859635,139918090,0,451,0,0,0,39,0,1
1783859636,139925826,0,451,0,0,0,39,0,1
1783859637,139959099,0,451,0,0,0,39,0,1
1783859638,139927872,0,451,0,0,0,39,0,1
1783859639,139923534,0,451,0,0,0,39,0,1
1783859640,139920919,0,451,0,0,0,39,0,1
1783859641,139926322,0,451,0,0,0,39,0,1
1783859642,139925299,0,451,0,0,0,39,0,1
1783859643,139923813,0,451,0,0,0,39,0,1
1783859644,139923679,0,451,0,0,0,39,0,1
1783859645,139926175,0,451,0,0,0,39,0,1
1783859646,139926967,0,451,0,0,0,39,0,1
1783859647,139927222,0,451,0,0,0,39,0,1
1783859648,139925515,0,451,0,0,0,39,0,1
1783859649,139922196,0,451,0,0,0,39,0,1
1783859650,139933210,0,451,0,0,0,39,0,1
1783859651,139924225,0,451,0,0,0,39,0,1
1783859652,139926591,0,451,0,0,0,39,0,1
1783859653,139926902,0,451,0,0,0,39,0,1
1783859654,139926880,0,451,0,0,0,39,0,1
1783859655,139924580,0,451,0,0,0,39,0,1
1783859656,139925947,0,451,0,0,0,39,0,1
1783859657,139927517,0,451,0,0,0,39,0,1
1783859658,139925347,0,451,0,0,0,39,0,1
1783859659,139927010,0,451,0,0,0,39,0,1
1783859660,139956635,0,451,0,0,0,39,0,1
1783859661,139921299,0,451,0,0,0,39,0,1
1783859662,139926907,0,451,0,0,0,39,0,1
1783859663,139958755,0,451,0,0,0,39,0,1
1783859664,139924992,0,451,0,0,0,39,0,1
1783859665,139927082,0,451,0,0,0,39,0,1
1783859666,139919615,0,451,0,0,0,39,0,1
1783859667,139923927,0,451,0,0,0,39,0,1
1783859668,139918701,0,451,0,0,0,39,0,1
1783859669,139922328,0,451,0,0,0,39,0,1
1783859670,139923732,0,451,0,0,0,39,0,1
1783859671,139956969,0,451,0,0,0,39,0,1
1783859672,139926078,0,451,0,0,0,39,0,1
1783859673,139922149,0,451,0,0,0,39,0,1
1783859674,139922553,0,451,0,0,0,39,0,1
1783859675,139928198,0,451,0,0,0,39,0,1
1783859676,139927640,0,451,0,0,0,39,0,1
1783859677,139923952,0,451,0,0,0,39,0,1
1783859678,139926283,0,451,0,0,0,39,0,1
1783859679,139927132,0,451,0,0,0,39,0,1
1783859680,139925110,0,451,0,0,0,39,0,1
1783859681,140012773,0,451,0,0,0,39,0,1
1783859682,139927586,0,451,0,0,0,39,0,1
1783859683,139926658,0,451,0,0,0,39,0,1
1783859684,139929026,0,451,0,0,0,39,0,1
1783859685,139923060,0,451,0,0,0,39,0,1
1783859686,139926002,0,451,0,0,0,39,0,1
1783859687,139924722,0,451,0,0,0,39,0,1
1783859688,139923831,0,451,0,0,0,39,0,1
1783859689,139923662,0,451,0,0,0,39,0,1
1783859690,139924900,0,451,0,0,0,39,0,1
1783859691,139937509,0,451,0,0,0,39,0,1
1783859692,139921266,0,451,0,0,0,39,0,1
1783859693,139929245,0,451,0,0,0,39,0,1
1783859694,139926576,0,451,0,0,0,39,0,1
1783859695,139924648,0,451,0,0,0,39,0,1
1783859696,139915035,0,451,0,0,0,39,0,1
1783859697,139922348,0,451,0,0,0,39,0,1
1783859698,139927605,0,451,0,0,0,39,0,1
1783859699,139926974,0,451,0,0,0,39,0,1
1783859700,139923953,0,451,0,0,0,39,0,1
1783859701,139926748,0,451,0,0,0,39,0,1
1783859702,139925968,0,451,0,0,0,39,0,1
1783859703,139922300,0,451,0,0,0,39,0,1
1783859704,139923075,0,451,0,0,0,39,0,1
1783859705,139920611,0,451,0,0,0,39,0,1
1783859706,139925979,0,451,0,0,0,39,0,1
1783859707,139958848,0,451,0,0,0,39,0,1
1783859708,139921643,0,451,0,0,0,39,0,1
1783859709,139925975,0,451,0,0,0,39,0,1
1783859710,139926899,0,451,0,0,0,39,0,1
1783859711,139925231,0,451,0,0,0,39,0,1
1783859712,139933526,0,451,0,0,0,39,0,1
1783859713,139922024,0,451,0,0,0,39,0,1
1783859714,139935449,0,451,0,0,0,39,0,1
1783859715,139924485,0,451,0,0,0,39,0,1
1783859716,139928872,0,451,0,0,0,39,0,1
1783859717,139940648,0,451,0,0,0,39,0,1
1783859718,139923203,0,451,0,0,0,39,0,1
1783859719,139921202,0,451,0,0,0,39,0,1
1783859720,139925164,0,451,0,0,0,39,0,1
1783859721,139923774,0,451,0,0,0,39,0,1
1783859722,139924495,0,451,0,0,0,39,0,1
1783859723,139926253,0,451,0,0,0,39,0,1
1783859724,139923696,0,451,0,0,0,39,0,1
1783859725,139938158,0,451,0,0,0,39,0,1
1783859726,139925065,0,451,0,0,0,39,0,1
1783859727,139923712,0,451,0,0,0,39,0,1
1783859728,139921137,0,451,0,0,0,39,0,1
1783859729,139954580,0,451,0,0,0,39,0,1
1783859730,139919858,0,451,0,0,0,39,0,1
1783859731,139925598,0,451,0,0,0,39,0,1
1783859732,139962337,0,451,0,0,0,39,0,1
1783859733,139923096,0,451,0,0,0,39,0,1
1783859734,139922207,0,451,0,0,0,39,0,1
1783859735,139920651,0,451,0,0,0,39,0,1
1783859736,139933428,0,451,0,0,0,39,0,1
1783859737,139952260,0,451,0,0,0,39,0,1
1783859738,139924908,0,451,0,0,0,39,0,1
1783859739,139926426,0,451,0,0,0,39,0,1
1783859740,139927389,0,451,0,0,0,39,0,1
1783859741,139923851,0,451,0,0,0,39,0,1
1783859742,139921740,0,451,0,0,0,39,0,1
1783859743,139926591,0,451,0,0,0,39,0,1
1783859744,139923943,0,451,0,0,0,39,0,1
1783859745,139946368,0,451,0,0,0,39,0,1
1783859746,139925220,0,451,0,0,0,39,0,1
1783859747,139927609,0,451,0,0,0,39,0,1
1783859748,139926739,0,451,0,0,0,39,0,1
1783859749,139922090,0,451,0,0,0,39,0,1
1783859750,139924275,0,451,0,0,0,39,0,1
1783859751,139926368,0,451,0,0,0,39,0,1
1783859752,139925998,0,451,0,0,0,39,0,1
1783859753,139924127,0,451,0,0,0,39,0,1
1783859754,139927572,0,451,0,0,0,39,0,1
1783859755,139923757,0,451,0,0,0,39,0,1
1783859756,139921498,0,451,0,0,0,39,0,1
1783859757,139928461,0,451,0,0,0,39,0,1
1783859758,139931924,0,451,0,0,0,39,0,1
1783859759,139924628,0,451,0,0,0,39,0,1
1783859760,139925036,0,451,0,0,0,39,0,1
1783859761,139917462,0,451,0,0,0,39,0,1
1783859762,139926759,0,451,0,0,0,39,0,1
1783859763,139935870,0,451,0,0,0,39,0,1
1783859764,139924445,0,451,0,0,0,39,0,1
1783859765,139923982,0,451,0,0,0,39,0,1
1783859766,139924353,0,451,0,0,0,39,0,1
1783859767,139956242,0,451,0,0,0,39,0,1
1783859768,139917558,0,451,0,0,0,39,0,1
1783859769,139922651,0,451,0,0,0,39,0,1
1783859770,139923244,0,451,0,0,0,39,0,1
1783859771,139922782,0,451,0,0,0,39,0,1
1783859772,139922246,0,451,0,0,0,39,0,1
1783859773,139924672,0,451,0,0,0,39,0,1
1783859774,139956358,0,451,0,0,0,39,0,1
1783859775,139960488,0,451,0,0,0,39,0,1
1783859776,139965878,0,451,0,0,0,39,0,1
1783859777,139926824,0,451,0,0,0,39,0,1
1783859778,139926473,0,451,0,0,0,39,0,1
1783859779,139926603,0,451,0,0,0,39,0,1
1783859780,139935530,0,451,0,0,0,39,0,1
1783859781,139920920,0,451,0,0,0,39,0,1
1783859782,139924032,0,451,0,0,0,39,0,1
1783859783,139925293,0,451,0,0,0,39,0,1
1783859784,139920998,0,451,0,0,0,39,0,1
1783859785,139928702,0,451,0,0,0,39,0,1
1783859786,139927611,0,451,0,0,0,39,0,1
1783859787,139918038,0,451,0,0,0,39,0,1
1783859788,139925317,0,451,0,0,0,39,0,1
1783859789,139922356,0,451,0,0,0,39,0,1
1783859790,139924523,0,451,0,0,0,39,0,1
1783859791,139927414,0,451,0,0,0,39,0,1
1783859792,139928248,0,451,0,0,0,39,0,1
1783859793,139927787,0,451,0,0,0,39,0,1
1783859794,139924103,0,451,0,0,0,39,0,1
1783859795,139922845,0,451,0,0,0,39,0,1
1783859796,139927291,0,451,0,0,0,39,0,1
1783859797,139930755,0,451,0,0,0,39,0,1
1783859798,139932683,0,451,0,0,0,39,0,1
1783859799,139930259,0,451,0,0,0,39,0,1
1783859800,139935649,0,451,0,0,0,39,0,1
1783859801,139921762,0,451,0,0,0,39,0,1
1783859802,139925245,0,451,0,0,0,39,0,1
1783859803,139925432,0,451,0,0,0,39,0,1
1783859804,139933119,0,451,0,0,0,39,0,1
1783859805,139921139,0,451,0,0,0,39,0,1
1783859806,139924345,0,451,0,0,0,39,0,1
1783859807,139927735,0,451,0,0,0,39,0,1
1783859808,139925237,0,451,0,0,0,39,0,1
1783859809,139924017,0,451,0,0,0,39,0,1
1783859810,139922611,0,451,0,0,0,39,0,1
1783859811,139926632,0,451,0,0,0,39,0,1
1783859812,139924782,0,451,0,0,0,39,0,1
1783859813,139924988,0,451,0,0,0,39,0,1
1783859814,139956508,0,451,0,0,0,39,0,1
1783859815,139922751,0,451,0,0,0,39,0,1
1783859816,139960920,0,451,0,0,0,39,0,1
1783859817,139920644,0,451,0,0,0,39,0,1
1783859818,139925832,0,451,0,0,0,39,0,1
1783859819,139954093,0,451,0,0,0,39,0,1
1783859820,139924188,0,451,0,0,0,39,0,1
1783859821,139924376,0,451,0,0,0,39,0,1
1783859822,139952785,0,451,0,0,0,39,0,1
1783859823,139921806,0,451,0,0,0,39,0,1
1783859824,139924845,0,451,0,0,0,39,0,1
1783859825,139924496,0,451,0,0,0,39,0,1
1783859826,139925128,0,451,0,0,0,39,0,1
1783859827,139925890,0,451,0,0,0,39,0,1
1783859828,139924355,0,451,0,0,0,39,0,1
1783859829,139924728,0,451,0,0,0,39,0,1
1783859830,139923323,0,451,0,0,0,39,0,1
1783859831,139923696,0,451,0,0,0,39,0,1
1783859832,139995235,0,451,0,0,0,39,0,1
1783859833,139922850,0,451,0,0,0,39,0,1
1783859834,139924612,0,451,0,0,0,39,0,1
1783859835,139923448,0,451,0,0,0,39,0,1
1783859836,139925913,0,451,0,0,0,39,0,1
