Realtime_Seconds,Realtime_Nanoseconds,Interval_Unknown,Total_Unknown,Interval_Dropped,Total_Dropped,Interval_Truncated,Total_Truncated,Current_Queue,Max_Queue
1783795115,938362632,0,75,0,0,0,3,0,1
1783795116,938362809,0,75,0,0,0,3,0,1
1783795117,938355969,0,75,0,0,0,3,0,1
1783795118,938363944,0,75,0,0,0,3,0,1
1783795119,938364123,0,75,0,0,0,3,0,1
1783795120,938361007,0,75,0,0,0,3,0,1
1783795121,938422873,0,75,0,0,0,3,0,1
1783795122,938362981,0,75,0,0,0,3,0,1
1783795123,938359626,0,75,0,0,0,3,0,1
1783795124,938362754,0,75,0,0,0,3,0,1
1783795125,938361919,0,75,0,0,0,3,0,1
1783795126,938359418,0,75,0,0,0,3,0,1
1783795127,938364307,0,75,0,0,0,3,0,1
1783795128,938358494,0,75,0,0,0,3,0,1
1783795129,938362051,0,75,0,0,0,3,0,1
1783795130,938361997,0,75,0,0,0,3,0,1
1783795131,938359852,0,75,0,0,0,3,0,1
1783795132,938363578,0,75,0,0,0,3,0,1
1783795133,938359509,0,75,0,0,0,3,0,1
1783795134,938360088,0,75,0,0,0,3,0,1
1783795135,938359149,0,75,0,0,0,3,0,1
1783795136,938362934,0,75,0,0,0,3,0,1
1783795137,938358886,0,75,0,0,0,3,0,1
1783795138,938382986,0,75,0,0,0,3,0,1
1783795139,938363680,0,75,0,0,0,3,0,1
1783795140,938370523,0,75,0,0,0,3,0,1
1783795141,938356496,0,75,0,0,0,3,0,1
1783795142,938355378,0,75,0,0,0,3,0,1
1783795143,938420259,0,75,0,0,0,3,0,1
1783795144,938359031,0,75,0,0,0,3,0,1
1783795145,938357063,0,75,0,0,0,3,0,1
1783795146,938358539,0,75,0,0,0,3,0,1
1783795147,938360609,0,75,0,0,0,3,0,1
1783795148,938360624,0,75,0,0,0,3,0,1
1783795149,938361381,0,75,0,0,0,3,0,1
1783795150,938360082,0,75,0,0,0,3,0,1
1783795151,938359322,0,75,0,0,0,3,0,1
1783795152,938393302,0,75,0,0,0,3,0,1
1783795153,938361173,0,75,0,0,0,3,0,1
1783795154,938360859,0,75,0,0,0,3,0,1
1783795155,938360620,0,75,0,0,0,3,0,1
1783795156,938360566,0,75,0,0,0,3,0,1
1783795157,938359551,0,75,0,0,0,3,0,1
1783795158,938428924,0,75,0,0,0,3,0,1
1783795159,938353873,0,75,0,0,0,3,0,1
1783795160,938364026,0,75,0,0,0,3,0,1
1783795161,938362476,0,75,0,0,0,3,0,1
1783795162,938360223,0,75,0,0,0,3,0,1
1783795163,938362434,0,75,0,0,0,3,0,1
1783795164,938363571,0,75,0,0,0,3,0,1
1783795165,938358283,0,75,0,0,0,3,0,1
1783795166,938355514,0,75,0,0,0,3,0,1
1783795167,938359968,0,75,0,0,0,3,0,1
1783795168,938360478,0,75,0,0,0,3,0,1
1783795169,938357508,0,75,0,0,0,3,0,1
1783795170,938355278,0,75,0,0,0,3,0,1
1783795171,938355920,0,75,0,0,0,3,0,1
1783795172,938362489,0,75,0,0,0,3,0,1
1783795173,938422206,0,75,0,0,0,3,0,1
1783795174,938359609,0,75,0,0,0,3,0,1
1783795175,938357291,0,75,0,0,0,3,0,1
1783795176,938360881,0,75,0,0,0,3,0,1
1783795177,938360156,0,75,0,0,0,3,0,1
1783795178,938360266,0,75,0,0,0,3,0,1
1783795179,938359746,0,75,0,0,0,3,0,1
1783795180,938358820,0,75,0,0,0,3,0,1
1783795181,938357783,0,75,0,0,0,3,0,1
1783795182,938361118,0,75,0,0,0,3,0,1
1783795183,938360342,0,75,0,0,0,3,0,1
1783795184,938361437,0,75,0,0,0,3,0,1
1783795185,938360125,0,75,0,0,0,3,0,1
1783795186,938361110,0,75,0,0,0,3,0,1
1783795187,938383095,0,75,0,0,0,3,0,1
1783795188,938362656,0,75,0,0,0,3,0,1
1783795189,938370643,0,75,0,0,0,3,0,1
1783795190,938365835,0,75,0,0,0,3,0,1
1783795191,938387804,0,75,0,0,0,3,0,1
1783795192,938361960,0,75,0,0,0,3,0,1
1783795193,938358616,0,75,0,0,0,3,0,1
1783795194,938358681,0,75,0,0,0,3,0,1
1783795195,938356931,0,75,0,0,0,3,0,1
1783795196,938359978,0,75,0,0,0,3,0,1
1783795197,938444692,0,75,0,0,0,3,0,1
1783795198,938358463,0,75,0,0,0,3,0,1
1783795199,938360179,0,75,0,0,0,3,0,1
1783795200,938359395,0,75,0,0,0,3,0,1
1783795201,938356908,0,75,0,0,0,3,0,1
1783795202,938359533,0,75,0,0,0,3,0,1
1783795203,938361585,0,75,0,0,0,3,0,1
1783795204,938355729,0,75,0,0,0,3,0,1
1783795205,938357227,0,75,0,0,0,3,0,1
1783795206,938359947,0,75,0,0,0,3,0,1
1783795207,938371593,0,75,0,0,0,3,0,1
1783795208,938365278,0,75,0,0,0,3,0,1
1783795209,938359240,0,75,0,0,0,3,0,1
1783795210,938389240,0,75,0,0,0,3,0,1
1783795211,938360075,0,75,0,0,0,3,0,1
1783795212,938359799,0,75,0,0,0,3,0,1
1783795213,938360912,0,75,0,0,0,3,0,1
1783795214,938358304,0,75,0,0,0,3,0,1
1783795215,938354566,0,75,0,0,0,3,0,1
1783795216,938361515,0,75,0,0,0,3,0,1
1783795217,938362445,0,75,0,0,0,3,0,1
1783795218,938363284,0,75,0,0,0,3,0,1
1783795219,938356660,0,75,0,0,0,3,0,1
1783795220,938360611,0,75,0,0,0,3,0,1
1783795221,938361044,0,75,0,0,0,3,0,1
1783795222,938357792,0,75,0,0,0,3,0,1
1783795223,938390022,0,75,0,0,0,3,0,1
1783795224,938360346,0,75,0,0,0,3,0,1
1783795225,938359097,0,75,0,0,0,3,0,1
1783795226,938359070,0,75,0,0,0,3,0,1
1783795227,938361728,0,75,0,0,0,3,0,1
1783795228,938360110,0,75,0,0,0,3,0,1
1783795229,938386473,0,75,0,0,0,3,0,1
1783795230,938364653,0,75,0,0,0,3,0,1
1783795231,938360073,0,75,0,0,0,3,0,1
1783795232,938359846,0,75,0,0,0,3,0,1
1783795233,938358768,0,75,0,0,0,3,0,1
1783795234,938359968,0,75,0,0,0,3,0,1
1783795235,938358465,0,75,0,0,0,3,0,1
1783795236,938365073,0,75,0,0,0,3,0,1
1783795237,938368942,0,75,0,0,0,3,0,1
1783795238,938366533,0,75,0,0,0,3,0,1
1783795239,938360440,0,75,0,0,0,3,0,1
1783795240,938360051,0,75,0,0,0,3,0,1
1783795241,938390699,0,75,0,0,0,3,0,1
1783795242,938357404,0,75,0,0,0,3,0,1
1783795243,938358442,0,75,0,0,0,3,0,1
1783795244,938360482,0,75,0,0,0,3,0,1
1783795245,938362244,0,75,0,0,0,3,0,1
1783795246,938361099,0,75,0,0,0,3,0,1
1783795247,938361084,0,75,0,0,0,3,0,1
1783795248,938399162,0,75,0,0,0,3,0,1
1783795249,938358020,0,75,0,0,0,3,0,1
1783795250,938356803,0,75,0,0,0,3,0,1
1783795251,938360161,0,75,0,0,0,3,0,1
1783795252,938359279,0,75,0,0,0,3,0,1
1783795253,938391786,0,75,0,0,0,3,0,1
1783795254,938358775,0,75,0,0,0,3,0,1
1783795255,938359821,0,75,0,0,0,3,0,1
1783795256,938359719,0,75,0,0,0,3,0,1
1783795257,938396080,0,75,0,0,0,3,0,1
1783795258,938357757,0,75,0,0,0,3,0,1
1783795259,938360212,0,75,0,0,0,3,0,1
1783795260,938359649,0,75,0,0,0,3,0,1
1783795261,938360976,0,75,0,0,0,3,0,1
1783795262,938360062,0,75,0,0,0,3,0,1
1783795263,938366057,0,75,0,0,0,3,0,1
1783795264,938436440,0,75,0,0,0,3,0,1
1783795265,938354195,0,75,0,0,0,3,0,1
1783795266,938388302,0,75,0,0,0,3,0,1
1783795267,938360781,0,75,0,0,0,3,0,1
1783795268,938361148,0,75,0,0,0,3,0,1
1783795269,938363257,0,75,0,0,0,3,0,1
1783795270,938358663,0,75,0,0,0,3,0,1
1783795271,938359088,0,75,0,0,0,3,0,1
1783795272,938358809,0,75,0,0,0,3,0,1
1783795273,938359143,0,75,0,0,0,3,0,1
1783795274,938367458,0,75,0,0,0,3,0,1
1783795275,938362792,0,75,0,0,0,3,0,1
1783795276,938388738,0,75,0,0,0,3,0,1
1783795277,938360074,0,75,0,0,0,3,0,1
1783795278,938361150,0,75,0,0,0,3,0,1
1783795279,938359691,0,75,0,0,0,3,0,1
1783795280,938362768,0,75,0,0,0,3,0,1
1783795281,938357514,0,75,0,0,0,3,0,1
1783795282,938360481,0,75,0,0,0,3,0,1
1783795283,938360375,0,75,0,0,0,3,0,1
1783795284,938360178,0,75,0,0,0,3,0,1
1783795285,938357166,0,75,0,0,0,3,0,1
1783795286,938392376,0,75,0,0,0,3,0,1
1783795287,938419698,0,75,0,0,0,3,0,1
1783795288,938355170,0,75,0,0,0,3,0,1
1783795289,938367048,0,75,0,0,0,3,0,1
1783795290,938359002,0,75,0,0,0,3,0,1
1783795291,938359104,0,75,0,0,0,3,0,1
1783795292,938362096,0,75,0,0,0,3,0,1
1783795293,938360292,0,75,0,0,0,3,0,1
1783795294,938361303,0,75,0,0,0,3,0,1
1783795295,938358463,0,75,0,0,0,3,0,1
1783795296,938360216,0,75,0,0,0,3,0,1
1783795297,938359173,0,75,0,0,0,3,0,1
1783795298,938389260,0,75,0,0,0,3,0,1
1783795299,938359163,0,75,0,0,0,3,0,1
1783795300,938359307,0,75,0,0,0,3,0,1
1783795301,938359359,0,75,0,0,0,3,0,1
1783795302,938357022,0,75,0,0,0,3,0,1
1783795303,938354964,0,75,0,0,0,3,0,1
1783795304,938362647,0,75,0,0,0,3,0,1
1783795305,938359016,0,75,0,0,0,3,0,1
1783795306,938358163,0,75,0,0,0,3,0,1
1783795307,938357718,0,75,0,0,0,3,0,1
1783795308,938357922,0,75,0,0,0,3,0,1
1783795309,938361441,0,75,0,0,0,3,0,1
1783795310,938361812,0,75,0,0,0,3,0,1
1783795311,938368073,0,75,0,0,0,3,0,1
1783795312,938362926,0,75,0,0,0,3,0,1
1783795313,938362577,0,75,0,0,0,3,0,1
1783795314,938360561,0,75,0,0,0,3,0,1
1783795315,938361620,0,75,0,0,0,3,0,1
1783795316,938390809,0,75,0,0,0,3,0,1
1783795317,938360129,0,75,0,0,0,3,0,1
1783795318,938358134,1,76,0,0,0,3,0,1
1783795319,938357473,0,76,0,0,0,3,0,1
1783795320,938360701,0,76,0,0,0,3,0,1
1783795321,938361078,0,76,0,0,0,3,0,1
1783795322,938360974,0,76,0,0,0,3,0,1
1783795323,938359814,0,76,0,0,0,3,0,1
1783795324,938356693,0,76,0,0,0,3,0,1
1783795325,938357275,0,76,0,0,0,3,0,1
1783795326,938361766,0,76,0,0,0,3,0,1
1783795327,938359220,0,76,0,0,0,3,0,1
1783795328,938357952,0,76,0,0,0,3,0,1
1783795329,938360018,0,76,0,0,0,3,0,1
1783795330,938363047,0,76,0,0,0,3,0,1
1783795331,938357614,0,76,0,0,0,3,0,1
1783795332,938358459,0,76,0,0,0,3,0,1
1783795333,938359342,0,76,0,0,0,3,0,1
1783795334,938358910,0,76,0,0,0,3,0,1
1783795335,938359165,0,76,0,0,0,3,0,1
1783795336,938359530,0,76,0,0,0,3,0,1
1783795337,938362285,0,76,0,0,0,3,0,1
1783795338,938361078,0,76,0,0,0,3,0,1
1783795339,938360223,0,76,0,0,0,3,0,1
1783795340,938363294,0,76,0,0,0,3,0,1
1783795341,938359625,0,76,0,0,0,3,0,1
1783795342,938363420,0,76,0,0,0,3,0,1
1783795343,938359511,0,76,0,0,0,3,0,1
1783795344,938361880,0,76,0,0,0,3,0,1
1783795345,938362454,0,76,0,0,0,3,0,1
1783795346,938384824,0,76,0,0,0,3,0,1
1783795347,938360103,0,76,0,0,0,3,0,1
1783795348,938360919,0,76,0,0,0,3,0,1
1783795349,938359902,0,76,0,0,0,3,0,1
1783795350,938360885,0,76,0,0,0,3,0,1
1783795351,938358666,0,76,0,0,0,3,0,1
1783795352,938361076,0,76,0,0,0,3,0,1
1783795353,938360172,1,77,0,0,0,3,0,1
1783795354,938361620,0,77,0,0,0,3,0,1
1783795355,938364217,0,77,0,0,0,3,0,1
1783795356,938355852,0,77,0,0,0,3,0,1
1783795357,938362098,0,77,0,0,0,3,0,1
1783795358,938390899,0,77,0,0,0,3,0,1
1783795359,938359387,0,77,0,0,0,3,0,1
1783795360,938361968,0,77,0,0,0,3,0,1
1783795361,938359568,0,77,0,0,0,3,0,1
1783795362,938357872,0,77,0,0,0,3,0,1
1783795363,938355491,0,77,0,0,0,3,0,1
1783795364,938359333,0,77,0,0,0,3,0,1
1783795365,938359860,0,77,0,0,0,3,0,1
1783795366,938358962,0,77,0,0,0,3,0,1
1783795367,938358176,0,77,0,0,0,3,0,1
1783795368,938359686,0,77,0,0,0,3,0,1
1783795369,938391270,0,77,0,0,0,3,0,1
1783795370,938362078,0,77,0,0,0,3,0,1
1783795371,938359460,0,77,0,0,0,3,0,1
1783795372,938361398,0,77,0,0,0,3,0,1
1783795373,938358930,0,77,0,0,0,3,0,1
1783795374,938361628,0,77,0,0,0,3,0,1
1783795375,938360345,0,77,0,0,0,3,0,1
1783795376,938361655,0,77,0,0,0,3,0,1
1783795377,938354058,0,77,0,0,0,3,0,1
1783795378,938375980,0,77,0,0,0,3,0,1
1783795379,938358903,0,77,0,0,0,3,0,1
1783795380,938357845,0,77,0,0,0,3,0,1
1783795381,938359565,0,77,0,0,0,3,0,1
1783795382,938389951,0,77,0,0,0,3,0,1
1783795383,938361284,0,77,0,0,0,3,0,1
1783795384,938360986,0,77,0,0,0,3,0,1
1783795385,938390059,0,77,0,0,0,3,0,1
1783795386,938356208,0,77,0,0,0,3,0,1
1783795387,938359764,0,77,0,0,0,3,0,1
1783795388,938360709,0,77,0,0,0,3,0,1
1783795389,938395895,0,77,0,0,0,3,0,1
1783795390,938362026,0,77,0,0,0,3,0,1
1783795391,938361176,0,77,0,0,0,3,0,1
1783795392,938390123,0,77,0,0,0,3,0,1
1783795393,938358700,0,77,0,0,0,3,0,1
1783795394,938358074,0,77,0,0,0,3,0,1
1783795395,938363374,0,77,0,0,0,3,0,1
1783795396,938357971,0,77,0,0,0,3,0,1
1783795397,938361086,0,77,0,0,0,3,0,1
1783795398,938381721,0,77,0,0,0,3,0,1
1783795399,938371671,0,77,0,0,0,3,0,1
1783795400,938361880,0,77,0,0,0,3,0,1
1783795401,938357813,0,77,0,0,0,3,0,1
1783795402,938368338,0,77,0,0,0,3,0,1
1783795403,938362178,0,77,0,0,0,3,0,1
1783795404,938361519,0,77,0,0,0,3,0,1
1783795405,938354676,0,77,0,0,0,3,0,1
1783795406,938392721,0,77,0,0,0,3,0,1
1783795407,938360952,0,77,0,0,0,3,0,1
1783795408,938362350,0,77,0,0,0,3,0,1
1783795409,938359304,0,77,0,0,0,3,0,1
1783795410,938359055,0,77,0,0,0,3,0,1
1783795411,938362177,0,77,0,0,0,3,0,1
1783795412,938360891,0,77,0,0,0,3,0,1
1783795413,938357773,0,77,0,0,0,3,0,1
1783795414,938360303,0,77,0,0,0,3,0,1
1783795415,938360538,0,77,0,0,0,3,0,1
1783795416,938365291,0,77,0,0,0,3,0,1
1783795417,938360730,0,77,0,0,0,3,0,1
1783795418,938358670,0,77,0,0,0,3,0,1
1783795419,938360443,0,77,0,0,0,3,0,1
1783795420,938359957,0,77,0,0,0,3,0,1
1783795421,938361138,0,77,0,0,0,3,0,1
1783795422,938357579,0,77,0,0,0,3,0,1
1783795423,938360372,0,77,0,0,0,3,0,1
1783795424,938359259,0,77,0,0,0,3,0,1
1783795425,938359182,0,77,0,0,0,3,0,1
1783795426,938354495,0,77,0,0,0,3,0,1
1783795427,938359568,0,77,0,0,0,3,0,1
1783795428,938359678,0,77,0,0,0,3,0,1
1783795429,938392122,0,77,0,0,0,3,0,1
1783795430,938360788,0,77,0,0,0,3,0,1
1783795431,938360177,0,77,0,0,0,3,0,1
1783795432,938358271,0,77,0,0,0,3,0,1
1783795433,938360309,0,77,0,0,0,3,0,1
1783795434,938361403,0,77,0,0,0,3,0,1
1783795435,938361460,0,77,0,0,0,3,0,1
1783795436,938390777,0,77,0,0,0,3,0,1
1783795437,938361743,0,77,0,0,0,3,0,1
1783795438,938361023,0,77,0,0,0,3,0,1
1783795439,938356434,0,77,0,0,0,3,0,1
1783795440,938360660,0,77,0,0,0,3,0,1
1783795441,938388053,0,77,0,0,0,3,0,1
1783795442,938367021,0,77,0,0,0,3,0,1
1783795443,938363452,0,77,0,0,0,3,0,1
1783795444,938359401,0,77,0,0,0,3,0,1
1783795445,938387222,0,77,0,0,0,3,0,1
1783795446,938364395,0,77,0,0,0,3,0,1
1783795447,938356161,0,77,0,0,0,3,0,1
1783795448,938360556,0,77,0,0,0,3,0,1
1783795449,938361545,0,77,0,0,0,3,0,1
1783795450,938359627,0,77,0,0,0,3,0,1
1783795451,938360135,0,77,0,0,0,3,0,1
1783795452,938361681,0,77,0,0,0,3,0,1
1783795453,938358060,0,77,0,0,0,3,0,1
1783795454,938359013,0,77,0,0,0,3,0,1
1783795455,938358023,0,77,0,0,0,3,0,1
1783795456,938358681,0,77,0,0,0,3,0,1
1783795457,938361155,0,77,0,0,0,3,0,1
1783795458,938359832,0,77,0,0,0,3,0,1
1783795459,938361213,0,77,0,0,0,3,0,1
1783795460,938362429,0,77,0,0,0,3,0,1
1783795461,938354404,0,77,0,0,0,3,0,1
1783795462,938360638,0,77,0,0,0,3,0,1
1783795463,938360780,0,77,0,0,0,3,0,1
1783795464,938360553,0,77,0,0,0,3,0,1
1783795465,938358251,0,77,0,0,0,3,0,1
1783795466,938357821,0,77,0,0,0,3,0,1
1783795467,938360427,0,77,0,0,0,3,0,1
1783795468,938360942,0,77,0,0,0,3,0,1
1783795469,938354809,0,77,0,0,0,3,0,1
1783795470,938355935,0,77,0,0,0,3,0,1
1783795471,938358062,0,77,0,0,0,3,0,1
1783795472,938358948,0,77,0,0,0,3,0,1
1783795473,938357464,0,77,0,0,0,3,0,1
1783795474,938392518,0,77,0,0,0,3,0,1
1783795475,938361350,0,77,0,0,0,3,0,1
1783795476,938365497,0,77,0,0,0,3,0,1
1783795477,938355756,0,77,0,0,0,3,0,1
1783795478,938386755,0,77,0,0,0,3,0,1
1783795479,938356922,0,77,0,0,0,3,0,1
1783795480,938359108,0,77,0,0,0,3,0,1
1783795481,938361146,0,77,0,0,0,3,0,1
1783795482,938361184,0,77,0,0,0,3,0,1
1783795483,938355871,0,77,0,0,0,3,0,1
1783795484,938360984,0,77,0,0,0,3,0,1
1783795485,938359523,0,77,0,0,0,3,0,1
1783795486,938360192,0,77,0,0,0,3,0,1
1783795487,938360695,0,77,0,0,0,3,0,1
1783795488,938360106,0,77,0,0,0,3,0,1
1783795489,938361184,0,77,0,0,0,3,0,1
1783795490,938360984,0,77,0,0,0,3,0,1
1783795491,938359100,0,77,0,0,0,3,0,1
1783795492,938355901,0,77,0,0,0,3,0,1
1783795493,938359721,0,77,0,0,0,3,0,1
1783795494,938356615,0,77,0,0,0,3,0,1
1783795495,938390120,0,77,0,0,0,3,0,1
1783795496,938360516,0,77,0,0,0,3,0,1
1783795497,938353652,0,77,0,0,0,3,0,1
1783795498,938362029,0,77,0,0,0,3,0,1
1783795499,938361184,0,77,0,0,0,3,0,1
1783795500,938353340,0,77,0,0,0,3,0,1
1783795501,938360626,0,77,0,0,0,3,0,1
1783795502,938359912,0,77,0,0,0,3,0,1
1783795503,938361069,0,77,0,0,0,3,0,1
1783795504,938360707,0,77,0,0,0,3,0,1
1783795505,938360457,0,77,0,0,0,3,0,1
1783795506,938359560,0,77,0,0,0,3,0,1
1783795507,938357014,0,77,0,0,0,3,0,1
1783795508,938354413,0,77,0,0,0,3,0,1
1783795509,938368591,0,77,0,0,0,3,0,1
1783795510,938370602,0,77,0,0,0,3,0,1
1783795511,938369780,0,77,0,0,0,3,0,1
1783795512,938366125,0,77,0,0,0,3,0,1
1783795513,938364211,0,77,0,0,0,3,0,1
1783795514,938370464,0,77,0,0,0,3,0,1
1783795515,938355626,0,77,0,0,0,3,0,1
1783795516,938368657,0,77,0,0,0,3,0,1
1783795517,938388818,0,77,0,0,0,3,0,1
1783795518,938360684,0,77,0,0,0,3,0,1
1783795519,938368661,0,77,0,0,0,3,0,1
1783795520,938356657,0,77,0,0,0,3,0,1
1783795521,938360394,0,77,0,0,0,3,0,1
1783795522,938360261,0,77,0,0,0,3,0,1
1783795523,938358314,0,77,0,0,0,3,0,1
1783795524,938359867,0,77,0,0,0,3,0,1
1783795525,938359179,0,77,0,0,0,3,0,1
1783795526,938360770,0,77,0,0,0,3,0,1
1783795527,938361564,0,77,0,0,0,3,0,1
1783795528,938353952,0,77,0,0,0,3,0,1
1783795529,938358562,0,77,0,0,0,3,0,1
1783795530,938360043,0,77,0,0,0,3,0,1
1783795531,938358598,0,77,0,0,0,3,0,1
1783795532,938361209,0,77,0,0,0,3,0,1
1783795533,938359154,0,77,0,0,0,3,0,1
1783795534,938397858,0,77,0,0,0,3,0,1
1783795535,938360933,0,77,0,0,0,3,0,1
1783795536,938363897,0,77,0,0,0,3,0,1
1783795537,938360954,0,77,0,0,0,3,0,1
1783795538,938359438,0,77,0,0,0,3,0,1
1783795539,938361422,0,77,0,0,0,3,0,1
1783795540,938360924,0,77,0,0,0,3,0,1
1783795541,938358001,0,77,0,0,0,3,0,1
1783795542,938359134,0,77,0,0,0,3,0,1
1783795543,938358656,0,77,0,0,0,3,0,1
1783795544,938361864,0,77,0,0,0,3,0,1
1783795545,938361071,0,77,0,0,0,3,0,1
1783795546,938359576,0,77,0,0,0,3,0,1
1783795547,938360655,0,77,0,0,0,3,0,1
1783795548,938390937,0,77,0,0,0,3,0,1
1783795549,938362869,0,77,0,0,0,3,0,1
1783795550,938362819,0,77,0,0,0,3,0,1
1783795551,938362270,0,77,0,0,0,3,0,1
1783795552,938361536,0,77,0,0,0,3,0,1
1783795553,938360561,0,77,0,0,0,3,0,1
1783795554,938391086,0,77,0,0,0,3,0,1
1783795555,938374390,0,77,0,0,0,3,0,1
1783795556,938360324,0,77,0,0,0,3,0,1
1783795557,938362795,0,77,0,0,0,3,0,1
1783795558,938364007,0,77,0,0,0,3,0,1
1783795559,938361793,0,77,0,0,0,3,0,1
1783795560,938359450,0,77,0,0,0,3,0,1
1783795561,938359237,0,77,0,0,0,3,0,1
1783795562,938368080,0,77,0,0,0,3,0,1
1783795563,938358905,0,77,0,0,0,3,0,1
1783795564,938363044,0,77,0,0,0,3,0,1
1783795565,938369407,0,77,0,0,0,3,0,1
1783795566,938358325,0,77,0,0,0,3,0,1
1783795567,938357373,0,77,0,0,0,3,0,1
1783795568,938434365,0,77,0,0,0,3,0,1
1783795569,938361822,0,77,0,0,0,3,0,1
1783795570,938361686,0,77,0,0,0,3,0,1
1783795571,938359291,0,77,0,0,0,3,0,1
1783795572,938360711,0,77,0,0,0,3,0,1
1783795573,938361483,0,77,0,0,0,3,0,1
1783795574,938369756,0,77,0,0,0,3,0,1
1783795575,938358010,0,77,0,0,0,3,0,1
1783795576,938361098,0,77,0,0,0,3,0,1
1783795577,938367038,0,77,0,0,0,3,0,1
1783795578,938361164,0,77,0,0,0,3,0,1
1783795579,938360327,0,77,0,0,0,3,0,1
1783795580,938358971,0,77,0,0,0,3,0,1
1783795581,938360524,0,77,0,0,0,3,0,1
1783795582,938358688,0,77,0,0,0,3,0,1
1783795583,938356537,0,77,0,0,0,3,0,1
1783795584,938361960,0,77,0,0,0,3,0,1
1783795585,938361033,0,77,0,0,0,3,0,1
1783795586,938396494,0,77,0,0,0,3,0,1
1783795587,938360955,0,77,0,0,0,3,0,1
1783795588,938360417,0,77,0,0,0,3,0,1
1783795589,938361583,0,77,0,0,0,3,0,1
1783795590,938390638,0,77,0,0,0,3,0,1
1783795591,938355175,0,77,0,0,0,3,0,1
1783795592,938359842,0,77,0,0,0,3,0,1
1783795593,938358009,0,77,0,0,0,3,0,1
1783795594,938361399,0,77,0,0,0,3,0,1
1783795595,938360251,0,77,0,0,0,3,0,1
1783795596,938389697,0,77,0,0,0,3,0,1
1783795597,938361217,0,77,0,0,0,3,0,1
1783795598,938357589,0,77,0,0,0,3,0,1
1783795599,938359054,0,77,0,0,0,3,0,1
1783795600,938357131,0,77,0,0,0,3,0,1
1783795601,938358671,0,77,0,0,0,3,0,1
1783795602,938359803,0,77,0,0,0,3,0,1
1783795603,938360955,0,77,0,0,0,3,0,1
1783795604,938397273,0,77,0,0,0,3,0,1
1783795605,938358833,0,77,0,0,0,3,0,1
1783795606,938360355,0,77,0,0,0,3,0,1
1783795607,938361137,0,77,0,0,0,3,0,1
1783795608,938360346,0,77,0,0,0,3,0,1
1783795609,938392665,0,77,0,0,0,3,0,1
1783795610,938359615,0,77,0,0,0,3,0,1
1783795611,938360936,0,77,0,0,0,3,0,1
1783795612,938360368,0,77,0,0,0,3,0,1
1783795613,938361022,0,77,0,0,0,3,0,1
1783795614,938358825,0,77,0,0,0,3,0,1
1783795615,938361868,0,77,0,0,0,3,0,1
1783795616,938360838,0,77,0,0,0,3,0,1
1783795617,938353401,0,77,0,0,0,3,0,1
1783795618,938361538,0,77,0,0,0,3,0,1
1783795619,938360490,0,77,0,0,0,3,0,1
1783795620,938360350,0,77,0,0,0,3,0,1
1783795621,938356600,0,77,0,0,0,3,0,1
1783795622,938359182,0,77,0,0,0,3,0,1
1783795623,938360284,0,77,0,0,0,3,0,1
1783795624,938359830,0,77,0,0,0,3,0,1
1783795625,938362006,0,77,0,0,0,3,0,1
1783795626,938353590,0,77,0,0,0,3,0,1
1783795627,938358748,0,77,0,0,0,3,0,1
1783795628,938356999,0,77,0,0,0,3,0,1
1783795629,938355510,0,77,0,0,0,3,0,1
1783795630,938360539,0,77,0,0,0,3,0,1
1783795631,938361346,0,77,0,0,0,3,0,1
1783795632,938360913,0,77,0,0,0,3,0,1
1783795633,938359277,0,77,0,0,0,3,0,1
1783795634,938362937,0,77,0,0,0,3,0,1
1783795635,938360023,0,77,0,0,0,3,0,1
1783795636,938366869,0,77,0,0,0,3,0,1
1783795637,938366733,0,77,0,0,0,3,0,1
1783795638,938362728,0,77,0,0,0,3,0,1
1783795639,938358852,0,77,0,0,0,3,0,1
1783795640,938359792,0,77,0,0,0,3,0,1
1783795641,938358231,0,77,0,0,0,3,0,1
1783795642,938392430,0,77,0,0,0,3,0,1
1783795643,938370000,0,77,0,0,0,3,0,1
1783795644,938361404,0,77,0,0,0,3,0,1
1783795645,938360160,0,77,0,0,0,3,0,1
1783795646,938357175,0,77,0,0,0,3,0,1
1783795647,938358820,0,77,0,0,0,3,0,1
1783795648,938360391,0,77,0,0,0,3,0,1
1783795649,938390944,0,77,0,0,0,3,0,1
1783795650,938360293,0,77,0,0,0,3,0,1
1783795651,938359273,0,77,0,0,0,3,0,1
1783795652,938356771,0,77,0,0,0,3,0,1
1783795653,938359232,0,77,0,0,0,3,0,1
1783795654,938389934,0,77,0,0,0,3,0,1
1783795655,938360600,0,77,0,0,0,3,0,1
1783795656,938362599,0,77,0,0,0,3,0,1
1783795657,938360432,0,77,0,0,0,3,0,1
1783795658,938369302,0,77,0,0,0,3,0,1
1783795659,938359765,0,77,0,0,0,3,0,1
1783795660,938359988,0,77,0,0,0,3,0,1
1783795661,938388266,0,77,0,0,0,3,0,1
1783795662,938361193,0,77,0,0,0,3,0,1
1783795663,938361546,0,77,0,0,0,3,0,1
1783795664,938359658,0,77,0,0,0,3,0,1
1783795665,938361900,0,77,0,0,0,3,0,1
1783795666,938359106,0,77,0,0,0,3,0,1
1783795667,938358071,0,77,0,0,0,3,0,1
1783795668,938360554,0,77,0,0,0,3,0,1
1783795669,938358668,0,77,0,0,0,3,0,1
1783795670,938361115,0,77,0,0,0,3,0,1
